user_id,marketplace_side,signup_date,week1_sessions,week1_searches,week1_listings,week1_bookings,week1_messages,active_week_1,active_week_2,active_week_3,active_week_4,last_active_week,churn_flag,cohort_month,week1_engagement
U11155,Demand,2025-04-17,7,4,0,0,0.0,1,1,1,1,4,0,2025-04,11.0
U11156,Demand,2025-02-23,10,6,0,0,2.0,1,1,1,0,3,0,2025-02,18.0
U11157,Supply,2025-05-06,6,2,1,0,4.0,1,1,0,0,2,1,2025-05,13.0
U11158,Demand,2025-01-09,12,6,0,1,3.0,1,1,1,0,3,0,2025-01,22.0
U11159,Demand,2025-03-29,10,10,0,3,8.0,1,1,1,1,4,0,2025-03,31.0
U11160,Supply,2025-02-06,8,2,2,0,6.0,1,1,0,1,4,0,2025-02,18.0
U11161,Demand,2025-02-18,10,6,0,4,5.0,1,1,1,1,4,0,2025-02,25.0
U11162,Supply,2025-02-10,10,1,4,2,6.0,1,0,0,0,1,1,2025-02,23.0
U11163,Supply,2025-01-17,4,5,2,1,3.0,1,0,1,0,3,0,2025-01,15.0
U11164,Demand,2025-03-29,11,3,0,2,5.0,1,1,1,0,3,0,2025-03,21.0
U11165,Supply,2025-01-21,15,2,3,1,7.0,1,0,1,0,3,0,2025-01,28.0
U11166,Demand,2025-02-20,5,3,0,1,1.0,1,1,0,1,4,0,2025-02,10.0
U11167,Demand,2025-02-28,6,4,0,1,8.0,1,1,0,1,4,0,2025-02,19.0
U11168,Demand,2025-06-16,6,3,0,1,6.0,1,1,1,0,3,0,2025-06,16.0
U11169,Supply,2025-02-10,9,3,3,1,7.0,1,0,0,0,1,1,2025-02,23.0
U11170,Supply,2025-02-08,10,4,2,1,3.0,1,1,0,0,2,1,2025-02,20.0
U11171,Demand,2025-05-21,4,4,0,0,1.0,1,1,1,1,4,0,2025-05,9.0
U11172,Demand,2025-01-11,5,3,0,0,1.0,1,0,0,0,1,1,2025-01,9.0
U11173,Demand,2025-05-27,10,5,0,2,5.0,1,0,1,0,3,0,2025-05,22.0
U11174,Supply,2025-05-19,10,4,1,0,1.0,1,0,0,0,1,1,2025-05,16.0
U11175,Demand,2025-03-18,8,7,0,1,5.0,1,1,0,0,2,1,2025-03,21.0
U11176,Demand,2025-05-07,3,3,0,1,1.0,1,0,1,1,4,0,2025-05,8.0
U11177,Demand,2025-02-15,9,6,0,2,4.0,1,1,0,0,2,1,2025-02,21.0
U11178,Supply,2025-02-14,10,0,1,0,2.0,1,0,0,0,1,1,2025-02,13.0
U11179,Demand,2025-01-01,7,7,0,2,3.0,1,1,1,1,4,0,2025-01,19.0
U11180,Demand,2025-06-17,7,6,0,4,5.0,1,1,1,0,3,0,2025-06,22.0
U11181,Demand,2025-04-18,8,2,0,1,3.0,1,0,1,0,3,0,2025-04,14.0
U11182,Supply,2025-01-19,14,6,3,0,0.0,1,1,1,1,4,0,2025-01,23.0
U11183,Demand,2025-03-17,3,2,0,0,1.0,1,0,0,0,1,1,2025-03,6.0
U11184,Demand,2025-03-13,13,6,0,0,3.0,1,1,0,1,4,0,2025-03,22.0
U11185,Supply,2025-04-19,14,4,1,0,2.0,1,0,1,1,4,0,2025-04,21.0
U11186,Demand,2025-01-12,13,3,0,1,3.0,1,0,0,0,1,1,2025-01,20.0
U11187,Demand,2025-06-10,7,4,0,0,0.0,1,0,0,0,1,1,2025-06,11.0
U11188,Supply,2025-02-14,6,5,2,0,7.0,1,1,1,1,4,0,2025-02,20.0
U11189,Supply,2025-03-31,9,6,2,0,1.0,1,1,1,1,4,0,2025-03,18.0
U11190,Demand,2025-04-13,14,6,0,0,2.0,1,0,1,1,4,0,2025-04,22.0
U11191,Supply,2025-01-08,9,3,2,1,2.0,1,0,1,0,3,0,2025-01,17.0
U11192,Demand,2025-06-02,9,3,0,0,2.0,1,1,1,0,3,0,2025-06,14.0
U11193,Supply,2025-04-01,4,4,2,1,2.0,1,0,0,0,1,1,2025-04,13.0
U11194,Demand,2025-06-23,16,7,0,0,0.0,1,0,0,0,1,1,2025-06,23.0
U11195,Supply,2025-03-28,4,0,0,1,1.0,1,0,1,1,4,0,2025-03,6.0
U11196,Demand,2025-06-07,7,6,0,2,6.0,1,1,0,1,4,0,2025-06,21.0
U11197,Demand,2025-06-24,10,5,0,1,5.0,1,1,0,1,4,0,2025-06,21.0
U11198,Demand,2025-06-26,7,3,0,1,5.0,1,1,1,1,4,0,2025-06,16.0
U11199,Demand,2025-06-24,8,8,0,4,5.0,1,1,1,1,4,0,2025-06,25.0
U11200,Supply,2025-03-25,7,3,0,0,3.0,1,0,0,0,1,1,2025-03,13.0
U11201,Demand,2025-03-23,10,8,0,3,6.0,1,1,1,1,4,0,2025-03,27.0
U11202,Supply,2025-05-26,6,1,2,2,3.0,1,0,0,1,4,0,2025-05,14.0
U11203,Supply,2025-03-09,11,8,1,1,5.0,1,1,1,0,3,0,2025-03,26.0
U11204,Supply,2025-06-10,8,3,2,1,4.0,1,0,0,0,1,1,2025-06,18.0
U11205,Demand,2025-05-07,7,5,0,0,2.0,1,1,1,1,4,0,2025-05,14.0
U11206,Demand,2025-06-13,7,3,0,1,2.0,1,1,1,1,4,0,2025-06,13.0
U11207,Demand,2025-03-23,8,7,0,4,6.0,1,0,0,0,1,1,2025-03,25.0
U11208,Demand,2025-05-27,11,6,0,4,5.0,1,1,1,0,3,0,2025-05,26.0
U11209,Supply,2025-06-05,5,5,1,1,4.0,1,1,0,0,2,1,2025-06,16.0
U11210,Demand,2025-06-17,8,4,0,1,0.0,1,1,1,1,4,0,2025-06,13.0
U11211,Demand,2025-03-25,9,5,0,0,2.0,1,1,0,0,2,1,2025-03,16.0
U11212,Demand,2025-04-23,7,1,0,0,3.0,1,0,0,0,1,1,2025-04,11.0
U11213,Supply,2025-03-17,9,2,2,0,6.0,1,0,0,0,1,1,2025-03,19.0
U11214,Demand,2025-05-02,7,3,0,2,0.0,1,1,1,1,4,0,2025-05,12.0
U11215,Demand,2025-05-23,9,4,0,0,3.0,1,1,0,0,2,1,2025-05,16.0
U11216,Supply,2025-02-10,10,6,0,0,5.0,1,1,1,0,3,0,2025-02,21.0
U11217,Supply,2025-06-16,12,7,3,2,1.0,1,1,1,0,3,0,2025-06,25.0
U11218,Demand,2025-01-02,13,6,0,1,0.0,1,0,1,1,4,0,2025-01,20.0
U11219,Demand,2025-01-29,8,3,0,0,1.0,1,1,1,1,4,0,2025-01,12.0
U11220,Supply,2025-04-15,12,6,3,2,2.0,1,1,1,0,3,0,2025-04,25.0
U11221,Demand,2025-02-20,5,3,0,0,2.0,1,1,1,0,3,0,2025-02,10.0
U11222,Supply,2025-03-16,7,6,2,0,3.0,1,1,1,1,4,0,2025-03,18.0
U11223,Demand,2025-01-10,12,6,0,1,6.0,1,1,1,1,4,0,2025-01,25.0
U11224,Demand,2025-05-22,14,6,0,2,3.0,1,1,0,1,4,0,2025-05,25.0
U11225,Supply,2025-02-20,17,4,5,2,1.0,1,0,1,0,3,0,2025-02,29.0
U11226,Demand,2025-04-28,7,6,0,3,2.0,1,1,1,1,4,0,2025-04,18.0
U11227,Supply,2025-05-01,5,4,3,1,5.0,1,1,0,0,2,1,2025-05,18.0
U11228,Supply,2025-02-08,9,2,2,1,3.0,1,0,0,1,4,0,2025-02,17.0
U11229,Demand,2025-01-28,6,5,0,0,1.0,1,0,1,0,3,0,2025-01,12.0
U11230,Supply,2025-01-03,6,2,4,3,3.0,1,1,1,1,4,0,2025-01,18.0
U11231,Demand,2025-03-25,4,2,0,1,2.0,1,0,0,0,1,1,2025-03,9.0
U11232,Supply,2025-06-04,13,4,2,0,6.0,1,1,1,1,4,0,2025-06,25.0
U11233,Supply,2025-04-27,7,1,4,1,6.0,1,1,0,1,4,0,2025-04,19.0
U11234,Supply,2025-01-02,5,1,1,1,4.0,1,1,1,1,4,0,2025-01,12.0
U11235,Demand,2025-04-03,10,4,0,2,7.0,1,1,1,1,4,0,2025-04,23.0
U11236,Supply,2025-06-15,13,2,2,1,2.0,1,0,0,1,4,0,2025-06,20.0
U11237,Demand,2025-05-11,3,6,0,2,5.0,1,1,0,1,4,0,2025-05,16.0
U11238,Demand,2025-05-24,4,5,0,1,1.0,1,1,1,0,3,0,2025-05,11.0
U11239,Demand,2025-04-04,9,6,0,0,3.0,1,0,0,1,4,0,2025-04,18.0
U11240,Supply,2025-02-09,10,5,2,0,6.0,1,0,0,0,1,1,2025-02,23.0
U11241,Demand,2025-01-02,4,2,0,1,3.0,1,1,0,0,2,1,2025-01,10.0
U11242,Demand,2025-03-22,11,7,0,2,4.0,1,1,1,0,3,0,2025-03,24.0
U11243,Demand,2025-06-18,6,4,0,3,7.0,1,1,1,1,4,0,2025-06,20.0
U11244,Demand,2025-01-12,16,6,0,2,7.0,1,1,1,0,3,0,2025-01,31.0
U11245,Demand,2025-06-12,3,4,0,2,5.0,1,1,1,1,4,0,2025-06,14.0
U11246,Demand,2025-03-06,13,7,0,1,1.0,1,1,0,0,2,1,2025-03,22.0
U11247,Supply,2025-02-24,11,3,3,0,0.0,1,0,0,1,4,0,2025-02,17.0
U11248,Supply,2025-02-14,7,3,1,0,2.0,1,0,0,0,1,1,2025-02,13.0
U11249,Demand,2025-04-11,6,4,0,0,0.0,1,0,0,0,1,1,2025-04,10.0
U11250,Demand,2025-03-03,8,3,0,0,2.0,1,0,0,0,1,1,2025-03,13.0
U11251,Demand,2025-02-18,7,5,0,1,4.0,1,1,1,0,3,0,2025-02,17.0
U11252,Demand,2025-05-07,10,7,0,2,4.0,1,0,0,1,4,0,2025-05,23.0
U11253,Supply,2025-06-02,10,3,1,1,3.0,1,1,1,0,3,0,2025-06,18.0
U11254,Supply,2025-01-23,13,4,2,1,5.0,1,1,1,0,3,0,2025-01,25.0
U11255,Demand,2025-06-01,11,7,0,1,4.0,1,0,0,1,4,0,2025-06,23.0
U11256,Demand,2025-02-07,7,2,0,0,0.0,1,1,0,0,2,1,2025-02,9.0
U11257,Supply,2025-01-28,7,3,2,1,4.0,1,1,1,0,3,0,2025-01,17.0
U11258,Demand,2025-01-21,5,2,0,1,2.0,1,0,0,0,1,1,2025-01,10.0
U11259,Supply,2025-04-17,9,5,2,1,4.0,1,1,1,0,3,0,2025-04,21.0
U11260,Demand,2025-05-26,16,7,0,2,3.0,1,1,1,1,4,0,2025-05,28.0
U11261,Supply,2025-06-13,7,4,1,0,3.0,1,0,0,0,1,1,2025-06,15.0
U11262,Demand,2025-04-09,3,1,0,0,1.0,1,1,1,0,3,0,2025-04,5.0
U11263,Supply,2025-06-22,14,5,2,0,4.0,1,1,1,1,4,0,2025-06,25.0
U11264,Demand,2025-04-29,4,2,0,0,1.0,1,1,0,0,2,1,2025-04,7.0
U11265,Supply,2025-03-14,16,2,3,1,2.0,1,1,1,1,4,0,2025-03,24.0
U11266,Supply,2025-05-02,4,2,0,0,2.0,1,0,1,1,4,0,2025-05,8.0
U11267,Supply,2025-01-30,6,3,2,1,1.0,1,1,1,0,3,0,2025-01,13.0
U11268,Demand,2025-04-18,10,8,0,1,6.0,1,1,1,1,4,0,2025-04,25.0
U11269,Demand,2025-04-08,12,7,0,0,1.0,1,0,1,0,3,0,2025-04,20.0
U11270,Supply,2025-02-01,9,1,2,0,1.0,1,1,1,0,3,0,2025-02,13.0
U11271,Demand,2025-06-05,10,7,0,3,2.0,1,1,1,0,3,0,2025-06,22.0
U11272,Demand,2025-06-21,7,5,0,1,4.0,1,1,1,1,4,0,2025-06,17.0
U11273,Demand,2025-03-20,5,5,0,1,4.0,1,0,0,1,4,0,2025-03,15.0
U11274,Supply,2025-02-10,7,1,4,2,5.0,1,0,0,0,1,1,2025-02,19.0
U11275,Demand,2025-03-04,7,3,0,0,0.0,1,0,0,0,1,1,2025-03,10.0
U11276,Supply,2025-01-23,10,10,3,1,1.0,1,1,0,0,2,1,2025-01,25.0
U11277,Supply,2025-04-14,5,1,2,0,3.0,1,0,0,1,4,0,2025-04,11.0
U11278,Demand,2025-03-16,12,6,0,2,2.0,1,1,1,1,4,0,2025-03,22.0
U11279,Supply,2025-02-17,14,2,5,4,10.0,1,1,1,1,4,0,2025-02,35.0
U11280,Demand,2025-06-09,9,6,0,0,3.0,1,0,0,1,4,0,2025-06,18.0
U11281,Demand,2025-02-26,5,2,0,0,3.0,1,0,0,0,1,1,2025-02,10.0
U11282,Demand,2025-04-28,7,2,0,1,2.0,1,1,0,1,4,0,2025-04,12.0
U11283,Demand,2025-04-10,7,3,0,0,1.0,1,0,0,0,1,1,2025-04,11.0
U11284,Supply,2025-05-04,10,5,3,1,1.0,1,1,0,0,2,1,2025-05,20.0
U11285,Supply,2025-06-10,7,2,3,0,1.0,1,1,0,0,2,1,2025-06,13.0
U11286,Demand,2025-06-01,6,6,0,3,3.0,1,1,1,0,3,0,2025-06,18.0
U11287,Supply,2025-06-16,10,2,2,1,4.0,1,0,1,0,3,0,2025-06,19.0
U11288,Supply,2025-02-03,9,4,1,1,3.0,1,1,1,1,4,0,2025-02,18.0
U11289,Supply,2025-06-05,9,1,3,2,1.0,1,1,1,0,3,0,2025-06,16.0
U11290,Supply,2025-06-14,8,3,2,0,4.0,1,0,0,0,1,1,2025-06,17.0
U11291,Supply,2025-01-07,9,1,2,0,3.0,1,0,0,0,1,1,2025-01,15.0
U11292,Supply,2025-06-14,8,5,1,0,1.0,1,1,1,1,4,0,2025-06,15.0
U11293,Demand,2025-02-25,15,7,0,3,5.0,1,1,0,1,4,0,2025-02,30.0
U11294,Demand,2025-03-06,5,7,0,3,12.0,1,1,0,0,2,1,2025-03,27.0
U11295,Demand,2025-02-16,9,5,0,1,1.0,1,1,0,0,2,1,2025-02,16.0
U11296,Supply,2025-05-28,6,0,1,0,3.0,1,0,0,0,1,1,2025-05,10.0
U11297,Supply,2025-01-19,13,2,4,2,1.0,1,1,1,0,3,0,2025-01,22.0
U11298,Supply,2025-06-06,8,2,3,1,2.0,1,1,1,1,4,0,2025-06,16.0
U11299,Demand,2025-05-26,10,7,0,1,3.0,1,1,1,1,4,0,2025-05,21.0
U11300,Demand,2025-06-12,14,5,0,2,7.0,1,0,0,1,4,0,2025-06,28.0
U11301,Supply,2025-06-20,17,4,4,4,11.0,1,1,1,0,3,0,2025-06,40.0
U11302,Demand,2025-05-06,9,6,0,1,3.0,1,0,0,0,1,1,2025-05,19.0
U11303,Supply,2025-05-19,14,3,3,0,3.0,1,1,1,0,3,0,2025-05,23.0
U11304,Demand,2025-02-18,11,6,0,2,4.0,1,1,1,1,4,0,2025-02,23.0
U11305,Demand,2025-04-23,5,4,0,1,2.0,1,1,1,0,3,0,2025-04,12.0
U11306,Demand,2025-02-07,6,3,0,0,0.0,1,1,0,0,2,1,2025-02,9.0
U11307,Demand,2025-03-05,4,2,0,1,4.0,1,1,0,0,2,1,2025-03,11.0
U11308,Demand,2025-03-10,12,6,0,2,0.0,1,0,1,1,4,0,2025-03,20.0
U11309,Supply,2025-05-16,7,1,1,1,3.0,1,1,0,0,2,1,2025-05,13.0
U11310,Demand,2025-06-11,3,2,0,1,2.0,1,1,1,0,3,0,2025-06,8.0
U11311,Supply,2025-06-25,3,3,0,1,4.0,1,1,0,1,4,0,2025-06,11.0
U11312,Demand,2025-04-26,5,6,0,2,4.0,1,1,1,0,3,0,2025-04,17.0
U11313,Demand,2025-03-06,6,3,0,0,3.0,1,1,0,0,2,1,2025-03,12.0
U11314,Demand,2025-01-31,8,4,0,1,6.0,1,1,0,0,2,1,2025-01,19.0
U11315,Demand,2025-05-12,18,10,0,4,3.0,1,1,0,1,4,0,2025-05,35.0
U11316,Demand,2025-04-23,9,4,0,0,3.0,1,1,1,0,3,0,2025-04,16.0
U11317,Demand,2025-04-19,3,3,0,1,7.0,1,0,0,0,1,1,2025-04,14.0
U11318,Demand,2025-06-27,8,4,0,0,3.0,1,0,1,0,3,0,2025-06,15.0
U11319,Supply,2025-03-10,7,1,0,1,3.0,1,1,1,0,3,0,2025-03,12.0
U11320,Supply,2025-06-07,15,4,4,1,3.0,1,1,1,1,4,0,2025-06,27.0
U11321,Supply,2025-04-30,15,1,5,0,0.0,1,1,0,0,2,1,2025-04,21.0
U11322,Supply,2025-03-29,10,6,0,1,3.0,1,1,1,0,3,0,2025-03,20.0
U11323,Demand,2025-03-08,4,4,0,1,4.0,1,0,0,0,1,1,2025-03,13.0
U11324,Supply,2025-03-16,6,2,2,0,0.0,1,1,0,0,2,1,2025-03,10.0
U11325,Demand,2025-02-14,11,7,0,1,1.0,1,1,0,1,4,0,2025-02,20.0
U11326,Supply,2025-01-04,9,5,1,0,2.0,1,1,1,1,4,0,2025-01,17.0
U11327,Supply,2025-06-03,16,4,4,1,1.0,1,1,0,1,4,0,2025-06,26.0
U11328,Demand,2025-06-04,8,6,0,1,2.0,1,1,1,1,4,0,2025-06,17.0
U11329,Demand,2025-06-23,8,7,0,2,6.0,1,1,0,1,4,0,2025-06,23.0
U11330,Demand,2025-04-17,6,2,0,0,2.0,1,1,0,0,2,1,2025-04,10.0
U11331,Demand,2025-02-20,14,6,0,1,5.0,1,0,0,1,4,0,2025-02,26.0
U11332,Demand,2025-02-19,5,1,0,0,0.0,1,1,0,0,2,1,2025-02,6.0
U11333,Supply,2025-01-06,11,5,1,1,0.0,1,1,0,1,4,0,2025-01,18.0
U11334,Demand,2025-02-28,4,4,0,1,2.0,1,0,1,0,3,0,2025-02,11.0
U11335,Demand,2025-05-05,7,1,0,0,1.0,1,1,0,0,2,1,2025-05,9.0
U11336,Demand,2025-05-23,9,7,0,1,2.0,1,1,1,1,4,0,2025-05,19.0
U11337,Supply,2025-01-30,4,2,2,1,3.0,1,0,0,0,1,1,2025-01,12.0
U11338,Demand,2025-06-19,10,4,0,0,3.0,1,1,1,0,3,0,2025-06,17.0
U11339,Supply,2025-05-02,3,1,3,0,2.0,1,0,1,1,4,0,2025-05,9.0
U11340,Supply,2025-05-05,8,3,1,0,5.0,1,1,1,0,3,0,2025-05,17.0
U11341,Supply,2025-02-06,5,2,2,0,2.0,1,1,1,1,4,0,2025-02,11.0
U11342,Demand,2025-06-19,13,7,0,3,3.0,1,0,1,0,3,0,2025-06,26.0
U11343,Demand,2025-05-04,10,5,0,1,5.0,1,1,1,1,4,0,2025-05,21.0
U11344,Demand,2025-04-11,9,4,0,1,3.0,1,1,1,1,4,0,2025-04,17.0
U11345,Demand,2025-02-04,6,2,0,1,2.0,1,0,1,0,3,0,2025-02,11.0
U11346,Demand,2025-03-28,6,9,0,3,9.0,1,1,0,1,4,0,2025-03,27.0
U11347,Supply,2025-05-14,10,6,2,0,3.0,1,1,1,1,4,0,2025-05,21.0
U11348,Supply,2025-01-18,13,2,6,2,0.0,1,0,1,0,3,0,2025-01,23.0
U11349,Demand,2025-04-23,8,5,0,2,5.0,1,1,1,0,3,0,2025-04,20.0
U11350,Supply,2025-01-29,13,4,2,1,4.0,1,1,0,0,2,1,2025-01,24.0
U11351,Demand,2025-03-18,9,5,0,2,4.0,1,1,1,1,4,0,2025-03,20.0
U11352,Demand,2025-02-28,8,2,0,0,2.0,1,1,1,1,4,0,2025-02,12.0
U11353,Demand,2025-06-24,7,6,0,1,3.0,1,1,1,0,3,0,2025-06,17.0
U11354,Demand,2025-05-06,13,7,0,3,2.0,1,1,1,0,3,0,2025-05,25.0
U11355,Demand,2025-05-25,9,6,0,2,6.0,1,1,1,1,4,0,2025-05,23.0
U11356,Demand,2025-04-19,7,4,0,0,4.0,1,1,1,1,4,0,2025-04,15.0
U11357,Demand,2025-01-22,5,4,0,0,3.0,1,1,1,0,3,0,2025-01,12.0
U11358,Demand,2025-03-09,8,3,0,1,6.0,1,1,1,1,4,0,2025-03,18.0
U11359,Supply,2025-03-10,4,2,3,0,2.0,1,1,1,0,3,0,2025-03,11.0
U11360,Demand,2025-06-14,8,4,0,1,4.0,1,1,0,1,4,0,2025-06,17.0
U11361,Demand,2025-02-18,8,6,0,1,3.0,1,1,1,1,4,0,2025-02,18.0
U11362,Supply,2025-05-21,10,2,2,0,1.0,1,1,1,1,4,0,2025-05,15.0
U11363,Demand,2025-06-11,10,5,0,0,2.0,1,1,1,0,3,0,2025-06,17.0
U11364,Demand,2025-04-19,7,2,0,1,4.0,1,1,0,0,2,1,2025-04,14.0
U11365,Demand,2025-03-27,9,4,0,0,4.0,1,0,0,0,1,1,2025-03,17.0
U11366,Supply,2025-02-22,7,3,2,0,3.0,1,1,0,0,2,1,2025-02,15.0
U11367,Demand,2025-05-03,9,4,0,1,6.0,1,1,1,0,3,0,2025-05,20.0
U11368,Demand,2025-03-28,11,6,0,0,1.0,1,1,1,1,4,0,2025-03,18.0
U11369,Supply,2025-06-28,11,4,1,1,6.0,1,1,0,1,4,0,2025-06,23.0
U11370,Supply,2025-05-11,13,3,1,0,1.0,1,1,1,0,3,0,2025-05,18.0
U11371,Demand,2025-02-11,6,7,0,1,6.0,1,1,0,0,2,1,2025-02,20.0
U11372,Supply,2025-04-08,7,2,6,3,4.0,1,0,1,0,3,0,2025-04,22.0
U11373,Demand,2025-06-09,7,4,0,0,1.0,1,0,0,0,1,1,2025-06,12.0
U11374,Demand,2025-04-19,5,2,0,0,1.0,1,0,0,0,1,1,2025-04,8.0
U11375,Supply,2025-02-20,9,2,3,1,2.0,1,1,0,1,4,0,2025-02,17.0
U11376,Demand,2025-03-26,7,7,0,1,3.0,1,0,1,1,4,0,2025-03,18.0
U11377,Demand,2025-06-23,9,8,0,3,8.0,1,1,0,1,4,0,2025-06,28.0
U11378,Demand,2025-05-07,5,3,0,3,7.0,1,1,0,1,4,0,2025-05,18.0
U11379,Supply,2025-01-21,9,1,1,1,1.0,1,1,0,0,2,1,2025-01,13.0
U11380,Demand,2025-02-13,16,6,0,1,3.0,1,0,1,0,3,0,2025-02,26.0
U11381,Supply,2025-05-19,9,2,2,0,2.0,1,1,1,1,4,0,2025-05,15.0
U11382,Supply,2025-04-13,11,4,0,0,4.0,1,1,0,1,4,0,2025-04,19.0
U11383,Demand,2025-03-09,12,8,0,0,3.0,1,1,1,0,3,0,2025-03,23.0
U11384,Supply,2025-05-09,14,3,2,1,7.0,1,1,0,0,2,1,2025-05,27.0
U11385,Demand,2025-04-02,13,3,0,1,6.0,1,1,1,1,4,0,2025-04,23.0
U11386,Supply,2025-01-24,7,1,2,0,2.0,1,0,0,0,1,1,2025-01,12.0
U11387,Demand,2025-05-05,10,8,0,3,6.0,1,0,0,1,4,0,2025-05,27.0
U11388,Supply,2025-05-21,9,3,2,0,1.0,1,0,0,1,4,0,2025-05,15.0
U11389,Demand,2025-04-21,9,3,0,0,2.0,1,1,0,0,2,1,2025-04,14.0
U11390,Demand,2025-04-08,7,1,0,0,1.0,1,1,1,1,4,0,2025-04,9.0
U11391,Supply,2025-05-19,10,5,1,1,2.0,1,1,1,1,4,0,2025-05,19.0
U11392,Supply,2025-06-28,8,1,2,0,4.0,1,0,0,0,1,1,2025-06,15.0
U11393,Supply,2025-01-17,12,3,2,1,6.0,1,1,1,1,4,0,2025-01,24.0
U11394,Demand,2025-04-09,8,7,0,2,5.0,1,0,0,1,4,0,2025-04,22.0
U11395,Supply,2025-03-23,5,1,0,0,3.0,1,0,0,0,1,1,2025-03,9.0
U11396,Demand,2025-04-14,11,10,0,2,1.0,1,1,0,0,2,1,2025-04,24.0
U11397,Demand,2025-06-01,4,5,0,2,3.0,1,1,1,0,3,0,2025-06,14.0
U11398,Supply,2025-01-19,6,4,5,1,1.0,1,1,0,0,2,1,2025-01,17.0
U11399,Demand,2025-06-14,11,6,0,0,1.0,1,0,0,1,4,0,2025-06,18.0
U11400,Demand,2025-03-26,4,3,0,0,1.0,1,0,0,0,1,1,2025-03,8.0
U11401,Supply,2025-01-08,8,2,2,1,1.0,1,0,0,0,1,1,2025-01,14.0
U11402,Supply,2025-01-28,9,3,0,0,1.0,1,0,0,0,1,1,2025-01,13.0
U11403,Supply,2025-01-05,8,0,2,1,4.0,1,1,1,0,3,0,2025-01,15.0
U11404,Demand,2025-05-25,9,5,0,0,3.0,1,1,1,1,4,0,2025-05,17.0
U11405,Demand,2025-04-11,6,4,0,2,6.0,1,0,0,0,1,1,2025-04,18.0
U11406,Demand,2025-06-13,13,9,0,3,5.0,1,1,1,1,4,0,2025-06,30.0
U11407,Demand,2025-04-28,9,9,0,1,2.0,1,1,1,1,4,0,2025-04,21.0
U11408,Demand,2025-05-27,7,5,0,3,4.0,1,0,0,0,1,1,2025-05,19.0
U11409,Demand,2025-03-05,12,2,0,0,0.0,1,1,0,0,2,1,2025-03,14.0
U11410,Demand,2025-04-01,4,5,0,0,2.0,1,0,0,1,4,0,2025-04,11.0
U11411,Supply,2025-04-27,8,3,2,0,2.0,1,0,1,0,3,0,2025-04,15.0
U11412,Supply,2025-04-08,6,0,0,0,0.0,1,1,0,0,2,1,2025-04,6.0
U11413,Supply,2025-01-11,10,4,1,0,2.0,1,0,1,1,4,0,2025-01,17.0
U11414,Supply,2025-02-23,4,1,3,2,0.0,1,0,0,0,1,1,2025-02,10.0
U11415,Demand,2025-06-22,10,5,0,2,1.0,1,1,1,1,4,0,2025-06,18.0
U11416,Demand,2025-02-16,10,5,0,1,3.0,1,1,1,1,4,0,2025-02,19.0
U11417,Supply,2025-05-20,9,3,3,0,2.0,1,1,1,1,4,0,2025-05,17.0
U11418,Supply,2025-05-29,9,2,2,0,2.0,1,0,0,0,1,1,2025-05,15.0
U11419,Demand,2025-05-19,7,7,0,1,3.0,1,1,1,0,3,0,2025-05,18.0
U11420,Demand,2025-01-05,9,7,0,1,4.0,1,1,0,1,4,0,2025-01,21.0
U11421,Supply,2025-01-20,8,1,1,1,3.0,1,1,1,0,3,0,2025-01,14.0
U11422,Demand,2025-06-18,7,2,0,0,1.0,1,0,1,1,4,0,2025-06,10.0
U11423,Supply,2025-02-15,8,2,2,0,0.0,1,1,1,0,3,0,2025-02,12.0
U11424,Supply,2025-01-12,6,0,4,1,10.0,1,1,1,0,3,0,2025-01,21.0
U11425,Demand,2025-03-11,5,8,0,1,6.0,1,1,0,1,4,0,2025-03,20.0
U11426,Demand,2025-01-17,4,2,0,1,0.0,1,1,0,1,4,0,2025-01,7.0
U11427,Supply,2025-04-25,3,2,1,0,1.0,1,0,1,1,4,0,2025-04,7.0
U11428,Demand,2025-05-27,7,3,0,1,3.0,1,1,1,0,3,0,2025-05,14.0
U11429,Demand,2025-06-03,4,3,0,0,3.0,1,1,1,0,3,0,2025-06,10.0
U11430,Demand,2025-02-17,8,2,0,1,2.0,1,0,1,1,4,0,2025-02,13.0
U11431,Demand,2025-04-18,16,6,0,2,4.0,1,1,1,1,4,0,2025-04,28.0
U11432,Demand,2025-02-21,6,8,0,4,8.0,1,1,1,1,4,0,2025-02,26.0
U11433,Demand,2025-04-06,12,9,0,4,9.0,1,1,1,1,4,0,2025-04,34.0
U11434,Demand,2025-03-11,0,5,0,0,0.0,1,1,1,1,4,0,2025-03,5.0
U11435,Supply,2025-04-12,10,4,0,1,3.0,1,0,0,0,1,1,2025-04,18.0
U11436,Supply,2025-03-16,5,5,2,0,1.0,1,0,0,1,4,0,2025-03,13.0
U11437,Supply,2025-06-10,10,1,4,0,2.0,1,1,1,1,4,0,2025-06,17.0
U11438,Demand,2025-05-31,12,8,0,2,5.0,1,0,1,0,3,0,2025-05,27.0
U11439,Supply,2025-05-23,5,8,1,0,2.0,1,1,1,0,3,0,2025-05,16.0
U11440,Demand,2025-06-04,13,5,0,1,3.0,1,0,0,1,4,0,2025-06,22.0
U11441,Demand,2025-06-28,14,4,0,1,4.0,1,1,0,1,4,0,2025-06,23.0
U11442,Supply,2025-03-23,18,3,5,2,4.0,1,1,1,0,3,0,2025-03,32.0
U11443,Demand,2025-04-02,10,5,0,2,2.0,1,1,1,1,4,0,2025-04,19.0
